subject,sessionIndex,rep,H.period,DD.period.x,UD.period.x,H.x,DD.x.a,UD.x.a,H.a,DD.a.t,UD.a.t,H.t,DD.t.1,UD.t.1,H.1,DD.1.7,UD.1.7,H.7,DD.7.p,UD.7.p,H.p,DD.p.a,UD.p.a,H.a,DD.a.d,UD.a.d,H.d,DD.d.n,UD.d.n,H.n,DD.n.Return,UD.n.Return,H.Return
subject5,2,14,0.1019268036,0.5644869804,0.4625601768,0.1395258904,0.2398910522,0.1003651619,0.1822199821,0.2226638794,0.0404438972,0.0892169476,0.1923389435,0.1031219959,0.1634750366,0.2644240856,0.100949049,0.0776998997,0.4127600193,0.3350601196,0.0977680683,0.0884768963,-0.009291172,0.1737310886,0.400274992,0.2265439034,0.1261920929,0.1629610062,0.0367689133,0.0938360691,0.2473180294,0.1534819603,0.1128311157
subject5,2,15,0.0874090195,0.3221180439,0.2347090244,0.1272480488,0.2026181221,0.0753700733,0.1882829666,0.2085828781,0.0202999115,0.0956139565,0.1739270687,0.0783131123,0.1537649632,0.3820259571,0.228260994,0.0835039616,0.3642189503,0.2807149887,0.1068251133,0.1009101868,-0.0059149265,0.1714529991,0.2018020153,0.0303490162,0.1186919212,0.1641979218,0.0455060005,0.0998458862,0.2779529095,0.1781070232,0.1091279984
subject5,2,16,0.098528862,0.253278017,0.154749155,0.1533389091,0.1771697998,0.0238308907,0.2173981667,0.2440161705,0.0266180038,0.0852179527,0.1583600044,0.0731420517,0.1630549431,0.2586078644,0.0955529213,0.088586092,0.424932003,0.336345911,0.1025950909,0.0831170082,-0.0194780827,0.1582479477,0.2498910427,0.091643095,0.1466510296,0.2332930565,0.0866420269,0.0829389095,0.2767839432,0.1938450336,0.0949239731
subject5,2,17,0.097771883,0.3650300503,0.2672581673,0.1362018585,0.1602568626,0.0240550041,0.2260899544,0.2207789421,-0.0053110123,0.0920460224,0.1871111393,0.0950651169,0.1676659584,0.3496408463,0.1819748878,0.0813682079,0.3632321358,0.2818639278,0.1168670654,0.0970089436,-0.0198581219,0.1606199741,0.210588932,0.0499689579,0.1322541237,0.1828219891,0.0505678654,0.0968852043,0.2788832188,0.1819980145,0.1114897728
subject5,2,18,0.0927219391,0.2179708481,0.125248909,0.1636171341,0.1779110432,0.0142939091,0.2187321186,0.2439169884,0.0251848698,0.0940411091,0.6800060272,0.5859649181,0.1485249996,0.2032079697,0.05468297,0.0841760635,0.4405171871,0.3563411236,0.103219986,0.0782079697,-0.0250120163,0.1676778793,0.2552688122,0.0875909328,0.1280040741,0.181730032,0.0537259579,0.1072530746,0.272698164,0.1654450893,0.1037378311
subject5,2,19,0.1127510071,0.2404339314,0.1276829243,0.1514680386,0.186204195,0.0347361565,0.2200767994,0.2149078846,-0.0051689148,0.0981349945,0.256868124,0.1587331295,0.1480817795,0.407490015,0.2594082356,0.0837948322,0.3731429577,0.2893481255,0.1015958786,0.0620448589,-0.0395510197,0.1511490345,0.2367329597,0.0855839252,0.123196125,0.1652071476,0.0420110226,0.097974062,0.246325016,0.1483509541,0.114210844
subject5,2,20,0.1019461155,0.2440769672,0.1421308517,0.1527249813,0.1731040478,0.0203790665,0.205960989,0.200783968,-0.005177021,0.0818190575,0.175303936,0.0934848785,0.1540989876,0.3036801815,0.1495811939,0.0843958855,0.3661079407,0.2817120552,0.1170969009,0.092056036,-0.0250408649,0.1588480473,0.2273180485,0.0684700012,0.1156818867,0.2008788586,0.0851969719,0.0831091404,0.2685949802,0.1854858398,0.1124949455
subject5,2,21,0.0981659889,0.2932240963,0.1950581074,0.1530709267,0.1157479286,-0.037322998,0.2650771141,0.2505540848,-0.0145230293,0.0788650513,0.2176749706,0.1388099194,0.1691129208,0.3986151218,0.2295022011,0.0881209373,0.3436219692,0.2555010319,0.1177940369,0.0985529423,-0.0192410946,0.184335947,0.1937069893,0.0093710423,0.1488161087,0.2410159111,0.0921998024,0.0798859596,0.270761013,0.1908750534,0.11413908
subject5,2,22,0.0980889797,0.2980139256,0.1999249458,0.1670100689,0.1480591297,-0.0189509392,0.2227668762,0.2333750725,0.0106081963,0.0941338539,0.1532769203,0.0591430664,0.1678929329,0.3232300282,0.1553370953,0.0884349346,0.3889639378,0.3005290031,0.1076641083,0.0828630924,-0.0248010159,0.2681319714,0.2289278507,-0.0392041206,0.1289701462,0.1746110916,0.0456409454,0.0940248966,0.2736809254,0.1796560287,0.1050829887
subject5,2,23,0.0912311077,0.5513031483,0.4600720406,0.1692950726,0.1000878811,-0.0692071915,0.2278020382,0.2834720612,0.055670023,0.0591869354,0.7431499958,0.6839630604,0.109112978,0.1192059517,0.0100929737,0.0893280506,0.6336481571,0.5443201065,0.1103568077,0.0777778625,-0.0325789452,0.2279031277,0.2147090435,-0.0131940842,0.108989954,0.1891160011,0.0801260471,0.0887761116,0.3283030987,0.2395269871,0.0931680202
subject5,2,24,0.0945138931,0.2688248158,0.1743109226,0.1678540707,0.0689580441,-0.0988960266,0.1721460819,0.2936000824,0.1214540005,0.1043329239,0.2175500393,0.1132171154,0.1326699257,0.2931029797,0.160433054,0.0933229923,0.4584789276,0.3651559353,0.1136610508,0.0943410397,-0.0193200111,0.2475309372,0.2187409401,-0.0287899971,0.1336770058,0.1988770962,0.0652000904,0.0930650234,0.3334748745,0.2404098511,0.0977771282
subject5,2,25,0.0874640942,0.2074811459,0.1200170517,0.1667149067,0.0714797974,-0.0952351093,0.1810250282,0.3326051235,0.1515800953,0.0973579884,0.1960060596,0.0986480713,0.1386759281,0.3380599022,0.1993839741,0.088670969,0.4191029072,0.3304319382,0.1033911705,0.0943021774,-0.0090889931,0.2418370247,0.1993999481,-0.0424370766,0.1396009922,0.2034208775,0.0638198853,0.0888810158,0.2877810001,0.1988999844,0.0964369774
subject5,3,1,0.1231799126,0.4696040154,0.3464241028,0.1867589951,0.0572719574,-0.1294870377,0.2963819504,0.3115959167,0.0152139664,0.0832281113,0.3010230064,0.2177948952,0.1370010376,0.1769449711,0.0399439335,0.0841240883,0.4473280907,0.3632040024,0.1171789169,0.1030650139,-0.014113903,0.2810518742,0.1681890488,-0.1128628254,0.1443688869,0.1886739731,0.0443050861,0.0917649269,0.319865942,0.2281010151,0.1090641022
subject5,3,2,0.1186199188,0.1836979389,0.0650780201,0.1996021271,0.1051571369,-0.0944449902,0.2173089981,0.2434778214,0.0261688232,0.0780031681,0.1765191555,0.0985159874,0.1415660381,0.2516238689,0.1100578308,0.08802104,0.4809410572,0.3929200172,0.1137108803,0.0580101013,-0.055700779,0.2625658512,0.1682498455,-0.0943160057,0.1343460083,0.1787879467,0.0444419384,0.0937561989,0.2682352066,0.1744790077,0.0868089199
subject5,3,3,0.116699934,0.2165598869,0.0998599529,0.1757569313,0.0539700985,-0.1217868328,0.2430870533,0.290943861,0.0478568077,0.0898270607,0.1431460381,0.0533189774,0.1527240276,0.3810179234,0.2282938957,0.0830640793,0.4427652359,0.3597011566,0.0981359482,0.0669977665,-0.0311381817,0.2491970062,0.1147341728,-0.1344628334,0.152176857,0.1899440289,0.0377671719,0.0940589905,0.2733960152,0.1793370247,0.079777956
subject5,3,4,0.108880043,0.2124228477,0.1035428047,0.1804480553,0.0713670254,-0.1090810299,0.2200191021,0.2565591335,0.0365400314,0.0824689865,0.1508119106,0.0683429241,0.1475191116,0.2478809357,0.100361824,0.0776250362,0.4366769791,0.3590519428,0.1042540073,0.0744071007,-0.0298469067,0.2460019588,0.1228380203,-0.1231639385,0.158041954,0.192358017,0.0343160629,0.0903160572,0.244535923,0.1542198658,0.1016950607
subject5,3,5,0.1490371227,0.1287231445,-0.0203139782,0.1887090206,0.0919439793,-0.0967650414,0.1908328533,0.2513558865,0.0605230331,0.0778031349,0.1380290985,0.0602259636,0.151941061,0.2406668663,0.0887258053,0.073895216,0.596255064,0.522359848,0.1192369461,0.070330143,-0.0489068031,0.230547905,0.1223700047,-0.1081779003,0.1525528431,0.1441898346,-0.0083630085,0.0965461731,0.2537260056,0.1571798325,0.0956971645
subject5,3,6,0.152575016,0.1596970558,0.0071220398,0.1310229301,0.0473561287,-0.0836668015,0.1912059784,0.2524838448,0.0612778664,0.0849540234,0.1224050522,0.0374510288,0.149230957,0.2827019691,0.1334710121,0.0824398994,0.4474511147,0.3650112152,0.1035439968,0.0449659824,-0.0585780144,0.2850978374,0.1569190025,-0.1281788349,0.1599988937,0.1746778488,0.0146789551,0.0814211369,0.2558779716,0.1744568348,0.0865261555
subject5,3,7,0.1399040222,0.1499590874,0.0100550652,0.1554620266,0.0627720356,-0.092689991,0.2180118561,0.3125939369,0.0945820808,0.0787298679,0.1378059387,0.0590760708,0.173238039,0.2643630505,0.0911250114,0.0814180374,0.4887309074,0.40731287,0.1057760715,0.0692751408,-0.0365009308,0.2624030113,0.1585168839,-0.1038861275,0.1624069214,0.1545069218,-0.0078999996,0.1060380936,0.3108940125,0.2048559189,0.0894041061
subject5,3,8,0.157905817,0.2035069466,0.0456011295,0.1892619133,0.0742259026,-0.1150360107,0.2356650829,0.2570641041,0.0213990211,0.0918149948,0.1574990749,0.0656840801,0.143737793,0.3534038067,0.2096660137,0.082223177,0.4804341793,0.3982110024,0.1183028221,0.0639979839,-0.0543048382,0.2719240189,0.1547050476,-0.1172189713,0.1692218781,0.1979658604,0.0287439823,0.0980889797,0.2718141079,0.1737251282,0.098361969
subject5,3,9,0.1625418663,0.1479558945,-0.0145859718,0.173345089,0.0687010288,-0.1046440601,0.2373070717,0.2542040348,0.0168969631,0.0818119049,0.1267559528,0.0449440479,0.1573941708,0.1684341431,0.0110399723,0.0835638046,0.4273409843,0.3437771797,0.112539053,0.0936050415,-0.0189340115,0.2864179611,0.1649580002,-0.1214599609,0.1560719013,0.1718008518,0.0157289505,0.0943350792,0.2526879311,0.1583528519,0.1050760746
subject5,3,10,0.1266019344,0.2116880417,0.0850861073,0.1587350369,0.064303875,-0.0944311619,0.2423591614,0.3088209629,0.0664618015,0.0874311924,0.1454281807,0.0579969883,0.159126997,0.264649868,0.105522871,0.077755928,0.456455946,0.3787000179,0.118265152,0.0482430458,-0.0700221062,0.2623300552,0.1546809673,-0.1076490879,0.1501991749,0.144796133,-0.0054030418,0.098181963,0.2918970585,0.1937150955,0.0878767967
subject5,3,11,0.1362428665,0.1685857773,0.0323429108,0.1562120914,0.0736391544,-0.082572937,0.2061519623,0.2579329014,0.0517809391,0.0782101154,0.1470580101,0.0688478947,0.1533811092,0.2436349392,0.09025383,0.0761911869,0.537304163,0.4611129761,0.1071579456,0.0925040245,-0.0146539211,0.2186648846,0.1095309258,-0.1091339588,0.1725239754,0.138299942,-0.0342240334,0.0985989571,0.2673671246,0.1687681675,0.1049869061
subject5,3,12,0.1439700127,0.1388320923,-0.0051379204,0.1637969017,0.0828838348,-0.0809130669,0.214220047,0.2337679863,0.0195479393,0.0800192356,0.1386101246,0.058590889,0.1528339386,0.2679018974,0.1150679588,0.0832791328,0.433229208,0.3499500752,0.1025648117,0.0478758812,-0.0546889305,0.2629489899,0.1408920288,-0.1220569611,0.1710538864,0.166903019,-0.0041508675,0.083589077,0.2683980465,0.1848089695,0.0885999203
subject5,3,13,0.1336610317,0.1140270233,-0.0196340084,0.1893539429,0.0763909817,-0.1129629612,0.2080879211,0.2721691132,0.064081192,0.0733098984,0.1184339523,0.045124054,0.1577110291,0.2467870712,0.0890760422,0.0829827785,0.3708438873,0.2878611088,0.1137320995,0.0327599049,-0.0809721947,0.2407491207,0.1831290722,-0.0576200485,0.1522400379,0.1383299828,-0.0139100552,0.1074521542,0.2446269989,0.1371748447,0.0981271267
subject5,3,14,0.129283905,0.1146759987,-0.0146079063,0.169700861,0.0707318783,-0.0989689827,0.2280020714,0.2638690472,0.0358669758,0.0888009071,0.1422410011,0.053440094,0.1555409431,0.2843859196,0.1288449764,0.0833239555,0.4251730442,0.3418490887,0.135571003,0.0542709827,-0.0813000202,0.2253940105,0.1762490273,-0.0491449833,0.1629579067,0.1439158916,-0.0190420151,0.1033360958,0.2672650814,0.1639289856,0.1179099083
subject5,3,15,0.1285209656,0.0937190056,-0.03480196,0.1944489479,0.0955297947,-0.0989191532,0.2261149883,0.2413470745,0.0152320862,0.0839591026,0.1425509453,0.0585918427,0.1485540867,0.2087841034,0.0602300167,0.0837230682,0.4043090343,0.3205859661,0.1242630482,0.0638709068,-0.0603921413,0.2711970806,0.1485719681,-0.1226251125,0.1617901325,0.1384420395,-0.023348093,0.0839531422,0.2439570427,0.1600039005,0.1028289795
subject5,3,16,0.1333780289,0.1288850307,-0.0044929981,0.1611909866,0.0842981339,-0.0768928528,0.1728930473,0.2690579891,0.0961649418,0.0841469765,0.1062989235,0.022151947,0.1398150921,0.1734690666,0.0336539745,0.080231905,0.3182349205,0.2380030155,0.125795126,0.0753779411,-0.0504171848,0.208422184,0.1294131279,-0.0790090561,0.1587898731,0.1391630173,-0.0196268559,0.098664999,0.2627449036,0.1640799046,0.0887360573
subject5,3,17,0.1388430595,0.1302309036,-0.0086121559,0.1825220585,0.0777201653,-0.1048018932,0.2225589752,0.5035459995,0.2809870243,0.075770855,0.5483498573,0.4725790024,0.1439430714,0.1543622017,0.0104191303,0.0781598091,0.3880319595,0.3098721504,0.1134059429,0.0489139557,-0.0644919872,0.2428619862,0.1251249313,-0.1177370548,0.1591091156,0.1132769585,-0.0458321571,0.0843551159,0.2735080719,0.189152956,0.0896470547
subject5,3,18,0.1143770218,0.1389620304,0.0245850086,0.1143510342,0.0188758373,-0.0954751968,0.2134461403,0.2593021393,0.045855999,0.0844938755,0.124655962,0.0401620865,0.1319749355,0.3034179211,0.1714429855,0.0863771439,0.3836231232,0.2972459793,0.1020219326,0.0773808956,-0.024641037,0.231662035,0.129199028,-0.102463007,0.1724920273,0.2477180958,0.0752260685,0.102741003,0.2532219887,0.1504809856,0.0878379345
subject5,3,19,0.1196219921,0.1351242065,0.0155022144,0.1426479816,0.0579409599,-0.0847070217,0.2051398754,0.2645788193,0.0594389439,0.084564209,0.1623780727,0.0778138638,0.1536860466,0.2034721375,0.0497860909,0.086345911,0.4210748672,0.3347289562,0.1204531193,0.0864510536,-0.0340020657,0.1987309456,0.0968120098,-0.1019189358,0.1704618931,0.1174499989,-0.0530118942,0.0980808735,0.2184550762,0.1203742027,0.1127648354
subject5,3,20,0.1280958653,0.1357939243,0.0076980591,0.1665451527,0.0673780441,-0.0991671085,0.2187099457,0.2425789833,0.0238690376,0.0858559608,0.1739690304,0.0881130695,0.1387379169,0.2387440205,0.1000061035,0.0785429478,0.3698399067,0.2912969589,0.1136419773,0.0640950203,-0.049546957,0.2483570576,0.1280601025,-0.1202969551,0.1803369522,0.175151825,-0.0051851273,0.1038901806,0.2936220169,0.1897318363,0.1016850472
subject5,3,21,0.116959095,0.1258819103,0.0089228153,0.1373472214,0.0535020828,-0.0838451385,0.2183189392,0.2598540783,0.0415351391,0.0932080746,0.1520149708,0.0588068962,0.1232469082,0.1931819916,0.0699350834,0.0685489178,0.519618988,0.4510700703,0.1113491058,0.0922260284,-0.0191230774,0.2481520176,0.1276490688,-0.1205029488,0.1805419922,0.0960679054,-0.0844740868,0.0896360874,0.243103981,0.1534678936,0.0942211151
subject5,3,22,0.1355910301,0.0970420837,-0.0385489464,0.167263031,0.0327119827,-0.1345510483,0.2319560051,0.2285568714,-0.0033991337,0.082886219,0.1318480968,0.0489618778,0.13935709,0.1456320286,0.0062749386,0.0779139996,0.4462790489,0.3683650494,0.1012678146,0.0447080135,-0.0565598011,0.2091889381,0.1164739132,-0.0927150249,0.1463150978,0.0886850357,-0.0576300621,0.0769040585,0.2259290218,0.1490249634,0.0812208652
subject5,3,23,0.1163110733,0.0946400166,-0.0216710567,0.1764440537,0.0566720963,-0.1197719574,0.2208499908,0.2601928711,0.0393428802,0.0901329517,0.1435611248,0.0534281731,0.1336898804,0.2766180038,0.1429281235,0.0849578381,0.4622910023,0.3773331642,0.0926508904,0.061645031,-0.0310058594,0.1984798908,0.129986763,-0.0684931278,0.1475801468,0.1243901253,-0.0231900215,0.0888359547,0.2530429363,0.1642069817,0.1002149582
subject5,3,24,0.1233711243,0.0601620674,-0.0632090569,0.2094190121,0.1109631062,-0.0984559059,0.2015578747,0.241989851,0.0404319763,0.0796530247,0.1376409531,0.0579879284,0.1482181549,0.4421210289,0.293902874,0.0893890858,0.4636380672,0.3742489815,0.1024849415,0.0402309895,-0.062253952,0.2228839397,0.1227240562,-0.1001598835,0.1647338867,0.1112878323,-0.0534460545,0.078753233,0.2525081635,0.1737549305,0.0838439465
subject5,3,25,0.1160390377,0.1767818928,0.0607428551,0.1498360634,0.1139321327,-0.0359039307,0.2233510017,0.7608149052,0.5374639034,0.1092150211,0.4220399857,0.3128249645,0.1248340607,0.2389230728,0.1140890121,0.0833919048,0.3155100346,0.2321181297,0.1073098183,0.0674369335,-0.0398728848,0.2100579739,0.115254879,-0.0948030949,0.1594851017,0.134950161,-0.0245349407,0.0824890137,0.4721069336,0.3896179199,0.117098093
subject5,4,1,0.1092069149,0.1770250797,0.0678181648,0.2089469433,0.1394498348,-0.0694971085,0.1936950684,0.2302281857,0.0365331173,0.0985147953,0.2366847992,0.1381700039,0.1543490887,0.1940641403,0.0397150517,0.0745859146,0.4217140675,0.3471281528,0.105342865,0.0476419926,-0.0577008724,0.2635798454,0.15493083,-0.1086490154,0.1744091511,0.1799681187,0.0055589676,0.0970048904,0.5514018536,0.4543969631,0.1373240948
subject5,4,2,0.1346530914,0.0945110321,-0.0401420593,0.1935451031,0.0947461128,-0.0987989902,0.2119739056,0.2280039787,0.0160300732,0.0935499668,0.1428039074,0.0492539406,0.1535730362,0.1792559624,0.0256829262,0.0843651295,0.4635441303,0.3791790009,0.0997569561,0.0750880241,-0.024668932,0.2527170181,0.1597540379,-0.0929629803,0.1785418987,0.1564018726,-0.0221400261,0.0961420536,0.2651860714,0.1690440178,0.1045930386
subject5,4,3,0.1251018047,0.0855770111,-0.0395247936,0.1790897846,0.072603941,-0.1064858437,0.2048330307,0.2503359318,0.0455029011,0.0987229347,0.1572859287,0.058562994,0.1582009792,0.3183231354,0.1601221561,0.0893790722,0.3701069355,0.2807278633,0.118144989,0.0839841366,-0.0341608524,0.2379889488,0.1294519901,-0.1085369587,0.1772007942,0.1705548763,-0.0066459179,0.108355999,0.2723720074,0.1640160084,0.0978889465
subject5,4,4,0.1285130978,0.0841481686,-0.0443649292,0.1929109097,0.1066608429,-0.0862500668,0.2115950584,0.2785720825,0.0669770241,0.0772669315,0.1217019558,0.0444350243,0.1684439182,0.3478229046,0.1793789864,0.073923111,0.4341192245,0.3601961136,0.1260919571,0.0747108459,-0.0513811111,0.258701086,0.1435670853,-0.1151340008,0.1698758602,1.091632843,0.9217569828,0.0827782154,0.2778251171,0.1950469017,0.0947771072
subject5,4,5,0.137155056,0.1290810108,-0.0080740452,0.1794760227,0.085392952,-0.0940830708,0.2130999565,0.2732031345,0.060103178,0.0836858749,0.2435259819,0.159840107,0.1425619125,0.1502850056,0.007723093,0.0770390034,0.4436018467,0.3665628433,0.1033480167,0.0535621643,-0.0497858524,0.2285578251,0.1157329082,-0.1128249168,0.1677958965,0.1381449699,-0.0296509266,0.0842730999,0.2490890026,0.1648159027,0.0985810757
subject5,4,6,0.1193659306,0.172260046,0.0528941154,0.1848320961,0.0949280262,-0.0899040699,0.2136859894,0.2498009205,0.0361149311,0.0868730545,0.1227760315,0.035902977,0.1580131054,0.1745591164,0.016546011,0.0737419128,0.4297590256,0.3560171127,0.0988588333,0.058647871,-0.0402109623,0.2544441223,0.1408379078,-0.1136062145,0.1681270599,0.1929252148,0.0247981548,0.0892939568,0.2750349045,0.1857409477,0.0870540142
subject5,4,7,0.1186051369,0.0965650082,-0.0220401287,0.1923010349,0.0927340984,-0.0995669365,0.2380948067,0.2539348602,0.0158400536,0.0847020149,0.1284370422,0.0437350273,0.1840920448,0.2446899414,0.0605978966,0.0878260136,0.4589490891,0.3711230755,0.110200882,0.0591039658,-0.0510969162,0.2398059368,0.1145529747,-0.1252529621,0.1952109337,0.13448596,-0.0607249737,0.0968971252,0.2382071018,0.1413099766,0.1150898933
subject5,4,8,0.1536579132,0.1068379879,-0.0468199253,0.1975128651,0.1019048691,-0.095607996,0.2336089611,0.2593529224,0.0257439613,0.0732290745,0.1321411133,0.0589120388,0.164812088,0.2499239445,0.0851118565,0.0786509514,0.3450980186,0.2664470673,0.1078500748,0.0772809982,-0.0305690765,0.2198779583,0.1016831398,-0.1181948185,0.1674017906,0.1726899147,0.0052881241,0.0988628864,0.2502849102,0.1514220238,0.1129071712
subject5,4,9,0.1281471252,0.1097881794,-0.0183589458,0.2029929161,0.1077809334,-0.0952119827,0.2432169914,0.2393319607,-0.0038850307,0.0929570198,0.16051507,0.0675580502,0.1518390179,0.2229378223,0.0710988045,0.0820271969,0.2713661194,0.1893389225,0.1090419292,0.0926659107,-0.0163760185,0.2174229622,0.1093649864,-0.1080579758,0.1631240845,0.2038810253,0.0407569408,0.1039230824,0.3044569492,0.2005338669,0.1033642292
subject5,4,10,0.12520504,0.1301109791,0.0049059391,0.1588170528,0.0738859177,-0.0849311352,0.1892571449,0.2306110859,0.041353941,0.0840439796,0.1172869205,0.0332429409,0.1679999828,0.2403111458,0.0723111629,0.0791900158,0.4911148548,0.411924839,0.0961971283,0.0819339752,-0.0142631531,0.2779741287,0.1709370613,-0.1070370674,0.14965415,0.1770350933,0.0273809433,0.1146469116,0.2701508999,0.1555039883,0.109028101
subject5,4,11,0.1283299923,0.1679029465,0.0395729542,0.1799740791,0.0997788906,-0.0801951885,0.2142829895,0.2242441177,0.0099611282,0.0894088745,0.1188180447,0.0294091702,0.1733059883,0.3162119389,0.1429059505,0.0766561031,0.4224491119,0.3457930088,0.1368188858,0.0794949532,-0.0573239326,0.2733888626,0.1441068649,-0.1292819977,0.1749370098,0.1707811356,-0.0041558743,0.0878829956,0.2610838413,0.1732008457,0.1045200825
subject5,4,12,0.1283180714,0.1052761078,-0.0230419636,0.178237915,0.1030988693,-0.0751390457,0.224312067,0.2805089951,0.056196928,0.0887751579,0.1275310516,0.0387558937,0.1550540924,0.2309429646,0.0758888721,0.0870611668,0.468337059,0.3812758923,0.1046540737,0.0735571384,-0.0310969353,0.2437429428,0.1312317848,-0.112511158,0.1727721691,0.1229531765,-0.0498189926,0.0947990417,0.2801759243,0.1853768826,0.0917520523
subject5,4,13,0.1442508698,0.1196599007,-0.0245909691,0.1988079548,0.0983200073,-0.1004879475,0.2384779453,0.259403944,0.0209259987,0.0879151821,0.1923720837,0.1044569016,0.1607339382,0.2451441288,0.0844101906,0.0863878727,0.4747519493,0.3883640766,0.1049439907,0.0610640049,-0.0438799858,0.2660980225,0.1422169209,-0.1238811016,0.1736590862,0.1987650394,0.0251059532,0.0802900791,0.2598230839,0.1795330048,0.0988538265
subject5,4,14,0.1141500473,0.1344740391,0.0203239918,0.1456880569,0.0700690746,-0.0756189823,0.2231578827,0.2401368618,0.0169789791,0.1022510529,0.1619381905,0.0596871376,0.1587228775,0.2688407898,0.1101179123,0.0891330242,0.3704950809,0.2813620567,0.1150450706,0.0889799595,-0.0260651112,0.2573320866,0.1250751019,-0.1322569847,0.1786720753,0.1994719505,0.0207998753,0.1028020382,0.2770040035,0.1742019653,0.1070950031
subject5,4,15,0.1391580105,0.1203680038,-0.0187900066,0.1633369923,0.0830290318,-0.0803079605,0.2528409958,0.2445850372,-0.0082559586,0.0893950462,0.1677389145,0.0783438683,0.1538071632,0.2137579918,0.0599508286,0.0846540928,0.436068058,0.3514139652,0.1133999825,0.0786719322,-0.0347280502,0.2830080986,0.1846630573,-0.0983450413,0.1594750881,0.1755270958,0.0160520077,0.0828309059,0.2676768303,0.1848459244,0.0878691673
subject5,4,16,0.1413290501,0.0895988941,-0.0517301559,0.1972310543,0.1244809628,-0.0727500916,0.2791261673,0.2731151581,-0.0060110092,0.0887229443,0.1466958523,0.057972908,0.1535081863,0.2286760807,0.0751678944,0.0949640274,0.4560530186,0.3610889912,0.1173419952,0.0901219845,-0.0272200108,0.2321679592,0.1290249825,-0.1031429768,0.1675801277,0.153578043,-0.0140020847,0.1040940285,0.2593550682,0.1552610397,0.1035768986
subject5,4,17,0.1357820034,0.0873420238,-0.0484399796,0.1553580761,0.0586640835,-0.0966939926,0.2219908237,0.2413628101,0.0193719864,0.0871601105,0.096848011,0.0096879005,0.1746940613,0.2045221329,0.0298280716,0.0842478275,0.4184889793,0.3342411518,0.1103160381,0.091479063,-0.0188369751,0.2710659504,0.1688950062,-0.1021709442,0.1498398781,0.1447649002,-0.0050749779,0.0789260864,0.2643289566,0.1854028702,0.0774950981
subject5,4,18,0.1382200718,0.1437740326,0.0055539608,0.1786739826,0.1254880428,-0.0531859398,0.2235188484,0.2281608582,0.0046420097,0.0889689922,0.2075941563,0.118625164,0.1586899757,0.3487668037,0.190076828,0.0788421631,0.4741241932,0.3952820301,0.1099188328,0.0746099949,-0.0353088379,0.2535259724,0.1256158352,-0.1279101372,0.1755580902,0.2178051472,0.042247057,0.0845179558,0.268707037,0.1841890812,0.099406004
subject5,4,19,0.1152641773,0.1211380959,0.0058739185,0.2382209301,0.1272609234,-0.1109600067,0.2535970211,0.2790269852,0.0254299641,0.0943140984,0.2181491852,0.1238350868,0.1769750118,0.1710259914,-0.0059490204,0.0662128925,0.4679129124,0.4017000198,0.0975730419,0.0885519981,-0.0090210438,0.2737190723,0.1253728867,-0.1483461857,0.1990120411,0.1945700645,-0.0044419765,0.0938389301,0.2889549732,0.1951160431,0.0929579735
subject5,4,20,0.1309599876,0.0944571495,-0.0365028381,0.1878519058,0.0996859074,-0.0881659985,0.2326190472,0.2526090145,0.0199899673,0.0910859108,0.139441967,0.0483560562,0.174530983,0.2452771664,0.0707461834,0.0978648663,0.3739929199,0.2761280537,0.1274938583,0.0802960396,-0.0471978188,0.2621660233,0.1526038647,-0.1095621586,0.1693930626,0.164937973,-0.0044550896,0.1085321903,0.2796180248,0.1710858345,0.108314991
subject5,4,21,0.1377601624,0.1581480503,0.020387888,0.1606891155,0.0654549599,-0.0952341557,0.2139620781,0.2585082054,0.0445461273,0.088591814,0.2671399117,0.1785480976,0.1594119072,0.2395598888,0.0801479816,0.0845210552,0.4800331593,0.395512104,0.1028180122,0.0728888512,-0.0299291611,0.2697091103,0.1307191849,-0.1389899254,0.1783409119,0.1540338993,-0.0243070126,0.0947229862,0.2851169109,0.1903939247,0.1089501381
subject5,4,22,0.1271028519,0.1033627987,-0.0237400532,0.1632270813,0.1043941975,-0.0588328838,0.2468898296,0.2422659397,-0.0046238899,0.0828139782,0.1409158707,0.0581018925,0.1288170815,0.1686081886,0.0397911072,0.0798578262,0.4776887894,0.3978309631,0.104227066,0.096765995,-0.007461071,0.2267830372,0.1247270107,-0.1020560265,0.1796422005,0.1548421383,-0.0248000622,0.1042559147,0.2494468689,0.1451909542,0.1039772034
subject5,4,23,0.1258411407,0.1727080345,0.0468668938,0.1267130375,0.0618329048,-0.0648801327,0.2431302071,0.2827830315,0.0396528244,0.0842251778,0.3046071529,0.2203819752,0.1473879814,0.183095932,0.0357079506,0.0802168846,0.4362080097,0.3559911251,0.1015369892,0.0529100895,-0.0486268997,0.2794837952,0.1343109608,-0.1451728344,0.1953558922,0.8924338818,0.6970779896,0.1113319397,0.3638129234,0.2524809837,0.1042120457
subject5,4,24,0.1405749321,0.0663809776,-0.0741939545,0.1915318966,0.1030209064,-0.0885109901,0.2632610798,0.2887680531,0.0255069733,0.0840928555,0.1672959328,0.0832030773,0.1599640846,0.1844761372,0.0245120525,0.0841228962,0.4750058651,0.3908829689,0.1086671352,0.0751030445,-0.0335640907,0.2523438931,0.134775877,-0.1175680161,0.1723442078,0.188657999,0.0163137913,0.084605217,0.3587400913,0.2741348743,0.1129250526
